name,image,ratings,no_of_ratings,discount_price,actual_price,weight_volume,discount_price_USD,actual_price_USD
"Siridhanya Unpolised and organic millets Flour Combo Pack of 5, [Kodo, Foxtail, Browntop Barnyard, and Little Millet]750gm...",https://m.media-amazon.com/images/I/71gQS+DLsvL._AC_UL320_.jpg,4.1,49,999.0,1499.0,gm,11.482758620689655,17.229885057471265
"Pansari Til Oil Gingelly/Sesame Oil/Til Oil (Virgin, Chekku/Ghani) (1 LTR)",https://m.media-amazon.com/images/I/412hAj0ysZL._AC_UL320_.jpg,3.7,9,195.0,254.0,,2.2413793103448274,2.9195402298850577
"MOM - MEAL OF THE MOMENT, Ready to eat (Veg Biryani with Shahi Gravy - Pack of 3)",https://m.media-amazon.com/images/I/71pxvSw8KfL._AC_UL320_.jpg,3.7,194,292.0,297.0,,3.3563218390804597,3.413793103448276
"Nutella Chocolate Hazelnut Spread, 350 g",https://m.media-amazon.com/images/I/717O+6oYVdS._AC_UL320_.jpg,4.2,162,399.0,450.0,,4.586206896551724,5.172413793103448
"Dried Treats Premium Seeds (Musk Melon Seeds (kharbooj), 200g)",https://m.media-amazon.com/images/I/41K0pSK7EHL._AC_UL320_.jpg,4.1,196,140.0,400.0,g,1.6091954022988506,4.597701149425287
Pure Tree Organic Fennel Seeds 250 gm | Sabut Saunf | Variyali | Whole Indian Spices | Cooking & Great mouth freshener,https://m.media-amazon.com/images/I/610yfpF0d8L._AC_UL320_.jpg,4.1,18,226.1,275.0,,2.598850574712644,3.160919540229885
"THE BEST INDIA COMPANY | TBIC The Murmu Eastern Himalayan Forest Honey, Raw, Glass Jar, From wild Indian Bees, 350 Grams (...",https://m.media-amazon.com/images/I/81XGO6rXCpL._AC_UL320_.jpg,4.4,159,490.0,590.0,,5.632183908045977,6.781609195402299
"Impact Products Impact Sugar free Mints- Strong Mint, 14g",https://m.media-amazon.com/images/I/71RyfE54vaS._AC_UL320_.jpg,4.3,490,118.0,120.0,g,1.3563218390804597,1.3793103448275863
"Double Pagoda Chinkiang Vinegar, 550ml",https://m.media-amazon.com/images/I/618M-XNXdYL._AC_UL320_.jpg,4.3,69,349.0,350.0,ml,4.011494252873563,4.022988505747127
"Baidyanath Jhansi Wheat Grass Juice 1000ml Tulsi and Giloy (Praben Free, Safe Diabetic and No Added Sugar)",https://m.media-amazon.com/images/I/41-eym4AdhL._AC_UL320_.jpg,4.2,77,408.5,420.0,ml,4.695402298850575,4.827586206896552
"Horlicks Health & Nutrition Drink Chocolate Pouch, 500 g",https://m.media-amazon.com/images/I/71crW-bziWS._AC_UL320_.jpg,4.3,197,183.0,199.0,,2.103448275862069,2.2873563218390807
"KOO Retails Dry Bombay Duck Fish Bombil, 250g Human Consumption Dry Fish, Sun Dried",https://m.media-amazon.com/images/I/610-HQPXNYS._AC_UL320_.jpg,3.5,149,239.0,499.0,g,2.7471264367816093,5.735632183908046
Chetran’s Herbal Tofu 200G | Masala Flavor | Fresh Paneer Alternative | High Protein,https://m.media-amazon.com/images/I/61R1CysByFL._AC_UL320_.jpg,5,1,49.5,55.0,,0.5689655172413793,0.632183908045977
Kalanamak Rice | Organic Buddha Rice | Originally from Sidhart nagar | Pack Of 1 Kg,https://m.media-amazon.com/images/I/61S9lSxTG5L._AC_UL320_.jpg,3.9,10,199.0,349.0,,2.2873563218390807,4.011494252873563
"Rasna Fruit Fun MSP (32Gl+32GL+ 32GL) monocarton, Alphonso Mango Pack of 2",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91eLIs9CzLL._AC_UL320_.jpg,4,314,94.0,96.0,,1.0804597701149425,1.103448275862069
"Voila Dae Chun GIM Sushi Nori Sheet, Roasted, Resealable, Gold Grade 50 Full Sheets (Seaweed Sheets) 125 g.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71IDPQyVT+L._AC_UL320_.jpg,5,2,694.0,1349.0,,7.977011494252873,15.505747126436782
Gavyratan Pathmeda A2 Desi Cow Bilona Ghee (1L),https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/5114eLtfXxL._AC_UL320_.jpg,4.1,166,939.0,1600.0,,10.793103448275861,18.39080459770115
"Dry Fruit Hub Kimia Dates 500gms, Fresh Kimia Dates, Khajur, Mazafati Khejur, Soft Juicy Khajoor For Healthy Snacks (Pack ...",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71MCt9QCbTL._AC_UL320_.jpg,4.1,"1,549",279.0,350.0,,3.206896551724138,4.022988505747127
Ceres Foods Bengali Mustard Fish Instant Liquid Masala |Shipped Fresh |Fish cooking paste|Curry Paste| Curry Mix | Ceres F...,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71vOEdhchDS._AC_UL320_.jpg,3.9,55,170.0,220.0,,1.9540229885057472,2.528735632183908
"Unived KSM-66 Ashwagandha | 600mg Vegan Full Spectrum Root Extract Standardized to 5% Withanolides | for Stress, Anxiety, ...",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41yUr7snyfL._AC_UL320_.jpg,4,42,900.0,1000.0,,10.344827586206897,11.494252873563218
"Bingo! Tedhe Medhe Masala Tadka, 50g, Spindle Shaped Crunchy Snack with Indian Masala Flavour Perfect for Snacking",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61t3hlJYclL._AC_UL320_.jpg,4.5,289,9.0,10.0,g,0.10344827586206896,0.11494252873563218
"Nutriplato Unblanched Almond Flour Vegan | Crushed Badam [Keto-Friendly, Naturally Protein-Rich, Unblanched (with Skin) Al...",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/615dLuDmW-L._AC_UL320_.jpg,4.2,179,260.0,399.0,,2.9885057471264367,4.586206896551724
Birju Mahavir Khubkala Seeds 100 GR - Khoobkala - Sisymbrium Irio - Hedge Mustard Seeds,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/8166nNDVXlS._AC_UL320_.jpg,4.2,129,169.0,280.0,,1.9425287356321839,3.218390804597701
Shree Murli Jumbo Handpicked Lotus Seeds /Fox Nuts Big Size Phool Makhana(Pop / Gorgon Nut Puffed Kernels ) (250 Grams),https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81z2SkqwOYL._AC_UL320_.jpg,4.3,"1,389",299.0,480.0,,3.4367816091954024,5.517241379310345
"Wheafree Gluten Free Milk Rusk - Non-Veg (Pack of 2 x 300g Each) | Tasty, Crunchy and Crispy | Best Tea Time Snacks | No M...",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/715u9e523YL._AC_UL320_.jpg,3.7,114,390.0,400.0,g,4.482758620689655,4.597701149425287
Nutri Desire Seasoning Combo | Pizza Oregano100GM |Pizza Chilli Flakes 100GM | Pack of 2*100gm,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61+19gC-h7S._AC_UL320_.jpg,3.7,302,180.0,299.0,gm,2.0689655172413794,3.4367816091954024
"Nescafé Original Black Roast Coffee Powder, 200 g Jar",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61NVV+5nVTL._AC_UL320_.jpg,4.5,204,1019.99,1500.0,,11.724022988505748,17.24137931034483
Typhoo Cleansing Organic Root Remedy Tea Bag (20 Tea Bags),https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61eL0I-lk9L._AC_UL320_.jpg,4.3,540,178.0,210.0,,2.045977011494253,2.413793103448276
Haldiram's Nagpur Salted Kaju (Pack of 12-35 gm Each),https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71w84LoLE1L._AC_UL320_.jpg,4.2,744,539.0,598.0,,6.195402298850575,6.873563218390805
ORION Ultimate Chocochip Cookies - 8x6 Cookie Packs (48 Cookies)|Premium Gourmet cookies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61lfl+YLpHL._AC_UL320_.jpg,4,219,400.0,480.0,,4.597701149425287,5.517241379310345
"Devaaya Daawat Devaaya Rice, 1 Kg",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51sDo4qr8xL._AC_UL320_.jpg,4.1,146,120.0,125.0,,1.3793103448275863,1.4367816091954022
"Kaameri Bazaar Happy Birthday to You Gift for Mother | Birthday Gift | Gift for Brother | Combo Pack (12"" x 12"" Cushion Co...",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71GjeAO78RL._AC_UL320_.jpg,4.2,427,399.0,699.0,,4.586206896551724,8.03448275862069
"Soyfit SOYA Paneer Garlic/Pepper, 200 g",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Y2QCb-CzL._AC_UL320_.jpg,3.8,67,63.75,85.0,,0.7327586206896551,0.9770114942528736
"Foster Clarks Creme Caramel Mix and Topping, 71 g",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/716SnYWfVqL._AC_UL320_.jpg,4.2,45,115.0,120.0,,1.3218390804597702,1.3793103448275863
Bayer Berocca Performance - 15 Count Effervescent Tablets Orange Flavour,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61DFX7blloL._AC_UL320_.jpg,4.2,30,795.0,1280.0,,9.137931034482758,14.71264367816092
Millet Amma Organic Jowar Poha Flakes 1 Kg (2 Packs of 500gm) | Gluten Free | Best Choice for Making Poha and Health Snack...,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71evYzRWtJL._AC_UL320_.jpg,2.5,2,180.0,250.0,gm,2.0689655172413794,2.8735632183908044
Namo Organics - Rolled Oats 1 Kg - Gluten Free Oats | 100% Whole Grain | Breakfast Cereal | Diet Food,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81oB4uD6ZpL._AC_UL320_.jpg,4,42,298.0,499.0,,3.425287356321839,5.735632183908046
"Navvayd Lopchu Golden Orange Pekoe Darjeeling Tea (100 Gm, 50 Cups) I With Real Musk Flavor & Smoky Taste | Loose Leaf - E...",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71JcrhpKZZL._AC_UL320_.jpg,4,289,389.0,600.0,,4.471264367816092,6.896551724137931
"Cadbury Dairy Milk Silk Bubbly Chocolate Bar, Pack of 6 x 50g",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Ap1DdixFL._AC_UL320_.jpg,4.3,559,465.0,480.0,g,5.344827586206897,5.517241379310345
"Orbit Mixed Fruit Chewing Gum Tube, 22 g",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41U1QoSa4gL._AC_UL320_.jpg,4.4,85,49.0,50.0,,0.5632183908045977,0.5747126436781609
"Pro360 Nephro LP Non-Dialysis Care Nutritional Supplement Powder - Low Protein, High Fat Formula Enriched with L-Taurine, ...",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GnqhWzl3L._AC_UL320_.jpg,4.2,111,693.0,925.0,,7.9655172413793105,10.632183908045977
"Happa Organic, Fruit Puree Apple, Mango and multigrain, Pack of 3, 100 Gram Each",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71hhyf6Z-VL._AC_UL320_.jpg,4.3,105,282.15,297.0,,3.243103448275862,3.413793103448276
Farm Honey Wild Unprocessed Honey|Pure Organic Raw Honey|100% Natural|no preservatives| No Artificial Color|no Added Suga...,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/5167vl9vloL._AC_UL320_.jpg,4.1,"1,501",266.0,320.0,,3.057471264367816,3.67816091954023
ÖUI Signature Edition Belgian Waffle Breakfast Mix I Eggless Waffle Mix | 360g,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71u1c3BTKiL._AC_UL320_.jpg,4.1,47,182.75,215.0,g,2.1005747126436782,2.471264367816092
"Davidoff Rich Aroma Coffee Bottle, 6 x 100 g",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81TTR9GTr8L._AC_UL320_.jpg,4.5,133,2750.0,3900.0,,31.60919540229885,44.827586206896555
Eat Millet Multi Millet IDLI RAVA Pack of 2,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71jZAWGTKYL._AC_UL320_.jpg,3.8,44,197.0,198.0,,2.264367816091954,2.2758620689655173
"Tea Valley Royal 1kg | CTC Tea | Premium Blend of Assam and Dooars Tea | Unique Blend Crafted for Chai Lovers| Strong, Mal...",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51cPWmLYv1L._AC_UL320_.jpg,4.1,342,420.0,510.0,kg,4.827586206896552,5.862068965517241
True Elements Roasted Pumpkin Seeds Salted Crunch 250gm,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51DOAqyLmsL._AC_UL320_.jpg,4.4,14,316.0,345.0,gm,3.632183908045977,3.9655172413793105
KOR Garlic Powder - 800g (Pack Of 1) / Ready to Use/Instant Garlic Flavour/Additive Free/All Natural and Free Flowing/Lehs...,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ElhPHuk9L._AC_UL320_.jpg,3.9,60,196.0,275.0,g,2.2528735632183907,3.160919540229885
"Godrej Yummiez Aloo Tikki Pouch, 400 g",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51XfhxseIbL._AC_UL320_.jpg,4,55,104.4,120.0,,1.2,1.3793103448275863
Barosi Premium Cow Ghee 500ml | Cultured Danedar Desi Ghee | Churned from Curd with Bilona Method | Pure and Aromatic | Fa...,https://m.media-amazon.com/images/I/61GTVDE5ONL._AC_UL320_.jpg,4.3,218,749.0,849.0,ml,8.60919540229885,9.758620689655173
TEA AND INDIA Slimming detox tea for weight loss (100g loose tea) helps loose weight | reduce belly fat | good for digestion,https://m.media-amazon.com/images/I/61U01hOHZVL._AC_UL320_.jpg,4,9,499.0,999.0,g,5.735632183908046,11.482758620689655
Equisential - Post Pregnancy Gond Laddu (Dink or Edible Gum) | After Delivery Food For Mother | Post Natal Diet Laddoos | ...,https://m.media-amazon.com/images/I/71owiwiGXGL._AC_UL320_.jpg,4,30,345.0,445.0,,3.9655172413793105,5.114942528735632
"NESTEA Instant Iced Tea, Green Tea Mint Flavour – 400g",https://m.media-amazon.com/images/I/812UYn1522L._AC_UL320_.jpg,3.4,166,218.0,230.0,g,2.5057471264367814,2.6436781609195403
"Urban Platter SOYA Chunks (SOYA Wadi), 500g",https://m.media-amazon.com/images/I/81vS798bv1L._AC_UL320_.jpg,4.1,213,215.0,330.0,g,2.471264367816092,3.793103448275862
"Seven Beans - URUBAGE South Indian Filter Coffee Powder - Coffee: 80%, Chicory: 20% ,500 g (Medium Roast) (Pack of 2)",https://m.media-amazon.com/images/I/91fay24ZVYL._AC_UL320_.jpg,4.1,347,630.0,850.0,,7.241379310344827,9.770114942528735
FreshToHome Meaty Mutton Kakori Kebabs| 200 g Pack | 4 Pieces| No Added Preservatives,https://m.media-amazon.com/images/I/61NEDInfKzL._AC_UL320_.jpg,3.8,7,334.0,450.0,,3.839080459770115,5.172413793103448
LG LALJEE GODHOO & CO. Compounded Asafoetida Powder-100Gms,https://m.media-amazon.com/images/I/81ccZHNY2jL._AC_UL320_.jpg,4.4,549,147.0,165.0,,1.6896551724137931,1.896551724137931
"Peepal Essentials Vada Pav Masala -Tasty mumbai vada pav masala, Ready to use, Vada pav Chutney, Vada Masala, No Added Col...",https://m.media-amazon.com/images/I/71bRXqNGOWL._AC_UL320_.jpg,4.6,19,229.0,270.0,,2.632183908045977,3.103448275862069
"Amazon Brand - Solimo Oregano, 22 g",https://m.media-amazon.com/images/I/81z4-aJbTrL._AC_UL320_.jpg,4.1,362,90.0,95.0,,1.0344827586206897,1.0919540229885059
"Almarai Feta Cheese Full Cream, 7.05 oz / 200 g",https://m.media-amazon.com/images/I/61WjbYPBU1L._AC_UL320_.jpg,3.9,117,363.0,599.0,,4.172413793103448,6.885057471264368
"WOKE NUTRITION Slip Slip's Hangover Relief+ Oral Strips, Pack of 10 Strips",https://m.media-amazon.com/images/I/51h6mB16AVL._AC_UL320_.jpg,3.5,19,269.1,299.0,,3.0931034482758624,3.4367816091954024
"Pure Nuts Dry Fruits Combo Pack - (250g * 4) 1kg (Almonds, Cashews, Pistachios, Raisins) - All Premium.",https://m.media-amazon.com/images/I/81TCrsFZ1YL._AC_UL320_.jpg,3.8,442,929.0,1699.0,g,10.67816091954023,19.528735632183906
Homemade Love - IMLI Chutney with Gud | Sweet Tamarind Chutney with Jaggery | Use for Chaat Dressing,https://m.media-amazon.com/images/I/81YXiy765sS._AC_UL320_.jpg,3.4,86,230.0,245.0,,2.6436781609195403,2.8160919540229883
"Toblerone Swiss Dark Tiny Chocolate, 272 gm (34 Pieces)",https://m.media-amazon.com/images/I/81FxfCAw9CL._AC_UL320_.jpg,4.2,148,860.0,1499.0,,9.885057471264368,17.229885057471265
ORION Choco Pie Combo - Mango Choco Pie 12pcs x 2 (24 pies)| centre-filled chocolate biscuit,https://m.media-amazon.com/images/I/718ult+6OnL._AC_UL320_.jpg,4.3,40,302.0,360.0,,3.471264367816092,4.137931034482759
"Early Foods Dry Fruit Jaggery Cookies, 2 X 150 g",https://m.media-amazon.com/images/I/51YUulZRjaL._AC_UL320_.jpg,4,357,320.0,398.0,,3.67816091954023,4.574712643678161
MTR Vermicelli Payasam 100g,https://m.media-amazon.com/images/I/615bjq8J4RL._AC_UL320_.jpg,4.4,129,72.0,75.0,g,0.8275862068965517,0.8620689655172413
"Dry Fruit Hub Fard Dates Seedless Omani Dates 1kg Black Seedless Dates (Khajoor/Khajur), | All Natural | No Preservatives...",https://m.media-amazon.com/images/I/81wM1v8Fe5L._AC_UL320_.jpg,4.3,24,599.0,700.0,kg,6.885057471264368,8.045977011494253
"BOLA Jumbo Sized Cashew Nuts, 500 Grams (W180)",https://m.media-amazon.com/images/I/51DmGPhYs5L._AC_UL320_.jpg,4.2,590,765.0,900.0,,8.793103448275861,10.344827586206897
JELLYTOWN® Heart Shape JellyPop Sticks Pack of 15,https://m.media-amazon.com/images/I/61R4Z9g0uiL._AC_UL320_.jpg,4.3,13,349.0,499.0,,4.011494252873563,5.735632183908046
"Bevzilla Premium Gift box of 4 Coffee Powder Jars (25 gms each), Coffee Travel Mug & Electric Frother | Strong Coffee| 100...",https://m.media-amazon.com/images/I/51eZxwOvpvL._AC_UL320_.jpg,4.4,89,899.0,999.0,,10.333333333333334,11.482758620689655
Hungry Harvest Punjabi Mukhwas | Colorful Mixed Mouth Freshener [Jar Pack] (300 Grams (Pack of 1 of 300 Grams)),https://m.media-amazon.com/images/I/81DNeTfvayL._AC_UL320_.jpg,3.2,30,179.0,799.0,,2.057471264367816,9.183908045977011
Chef's art Premium Italian Seasoning/Oregano Spice sprinkler-150 Sachet,https://m.media-amazon.com/images/I/71ud0lCXGSL._AC_UL320_.jpg,4.5,191,110.0,299.0,,1.264367816091954,3.4367816091954024
Korah's Agro Foods | Kudampuli/ Malabar Tamarind/ Garcinia Cambogia/ Brindle Berry - 250g,https://m.media-amazon.com/images/I/71VCOfMVa2L._AC_UL320_.jpg,4.2,179,170.0,250.0,g,1.9540229885057472,2.8735632183908044
"Knorr Chinese Manchurian Gravy Mix, Serves 6, 55 g",https://m.media-amazon.com/images/I/61ZDkivcm5L._AC_UL320_.jpg,4.3,68,48.0,50.0,,0.5517241379310345,0.5747126436781609
Patanjali Kesh Kanti Oil (120 ml),https://m.media-amazon.com/images/I/61Fn7GU85hL._AC_UL320_.jpg,4,770,122.0,130.0,,1.4022988505747127,1.4942528735632183
RiTrue - Whole Dried Blueberry - 300 Gm - Organic Blueberries without sugar (unsweetened Dry Fruits),https://m.media-amazon.com/images/I/81KujPipZbS._AC_UL320_.jpg,3.8,45,644.0,1199.0,,7.402298850574713,13.781609195402298
"Samyang Hot Chicken Buldak Carbonara Noodles, 130 grams",https://m.media-amazon.com/images/I/817eoiBIqiL._AC_UL320_.jpg,4.1,323,170.0,299.0,,1.9540229885057472,3.4367816091954024
"AVG Giloy, Tulsi, Amla & Ashwagandha Premium Herbal Juice, Immunity Booster, 1l",https://m.media-amazon.com/images/I/71-rLrfaEdL._AC_UL320_.jpg,4.1,115,355.0,410.0,l,4.080459770114943,4.712643678160919
Grannys Foods Instnat Ginger Coffee/Chukku Kappi/Sukku Kappi(150g Pack Of 1)/Traditional Flavor & Taste Of Kerala,https://m.media-amazon.com/images/I/71M0Eu2AN-L._AC_UL320_.jpg,4.3,19,189.0,210.0,g,2.1724137931034484,2.413793103448276
KALFREE Detox Tea,https://m.media-amazon.com/images/I/61WShnJV0+L._AC_UL320_.jpg,4.6,84,175.0,186.0,,2.0114942528735633,2.1379310344827585
Engine Brand Kachi Ghani Mustard Oil - 1 Litre,https://m.media-amazon.com/images/I/31Gq7L3r62L._AC_UL320_.jpg,4.3,432,349.0,400.0,,4.011494252873563,4.597701149425287
"RiteBite Max Protein Choco Delite Energy Snack Bar with Oats, Almonds & Dark Chocolate 480g - Pack of 12",https://m.media-amazon.com/images/I/61h5Oi1F1VL._AC_UL320_.jpg,4.3,661,422.0,480.0,g,4.850574712643678,5.517241379310345
Brown & White Magical HAIR PACK for All Type of Hairs – 100gm,https://m.media-amazon.com/images/I/61Ak9trq+hL._AC_UL320_.jpg,4.3,200,1106.0,3500.0,gm,12.71264367816092,40.229885057471265
Unibic Choco Chip Cookie - 500g (Pack of 3),https://m.media-amazon.com/images/I/61+4xlFl5eL._AC_UL320_.jpg,3.9,75,400.0,540.0,g,4.597701149425287,6.206896551724138
"Nikunj Premium Green Tea Jar, 250g",https://m.media-amazon.com/images/I/51K4H4zTB4L._AC_UL320_.jpg,4,"1,145",169.0,220.0,g,1.9425287356321839,2.528735632183908
"Act II Instant Popcorn - Golden Sizzle, 60g (Pack of 3)",https://m.media-amazon.com/images/I/81oGYv8w2jL._AC_UL320_.jpg,4.4,182,57.0,60.0,g,0.6551724137931034,0.6896551724137931
RIGHTCRUNCH Amarnath Crackers Variety Combo | Gluten-free & Baked | Healthy Home/Office Snack | Protein-rich | 4 Assorted ...,https://m.media-amazon.com/images/I/41+ZQu5QeCL._AC_UL320_.jpg,3.9,14,536.0,596.0,,6.160919540229885,6.850574712643678
"Dry Fruit Hub Sprinkles Choco Chips Combo 450gms, Sprinkles for Cake Decoration 125gm, Tutty Fruity 100gm, Dark Choco Chip...",https://m.media-amazon.com/images/I/9167qOnLxUS._AC_UL320_.jpg,4.2,794,269.0,450.0,gm,3.0919540229885056,5.172413793103448
Loacker Quadratini Tiramisu - 220g,https://m.media-amazon.com/images/I/61-LksLlNeL._AC_UL320_.jpg,4.2,357,279.0,349.0,g,3.206896551724138,4.011494252873563
Natural Diet Home Made Herbal Organic Amla Murabba with Pure Honey 900 Grams (Flavour -Sweet 1) (You are Being Served Moth...,https://m.media-amazon.com/images/I/81r0-N3XqHL._AC_UL320_.jpg,4.3,75,389.0,599.0,,4.471264367816092,6.885057471264368
Typhoo Organic Herbal Infusion Night Time 20 Tea Bag Pack Of 2,https://m.media-amazon.com/images/I/91Yqlvr-btL._AC_UL320_.jpg,4.5,168,375.0,420.0,,4.310344827586207,4.827586206896552
Baidyanath Drakshasava - 300 ml (Special liquid),https://m.media-amazon.com/images/I/81XKsRzc3cL._AC_UL320_.jpg,4.1,438,176.0,196.0,,2.0229885057471266,2.2528735632183907
"BAKE KING Agar Agar Jelly Powder 50gm, Vegetarian Gelatin Alternative, Plant Based Product, Perfect for Desserts & Jelly",https://m.media-amazon.com/images/I/71AzDxGzutS._AC_UL320_.jpg,4,53,249.0,500.0,gm,2.8620689655172415,5.747126436781609
"H&O Sweet Almond Oil - 100% Pure Cold Pressed Edible Badam Tel - 100ml Glass Bottle - For Healthy Skin, Hair and Body",https://m.media-amazon.com/images/I/71Q-E-V4TgL._AC_UL320_.jpg,4,166,339.0,370.0,ml,3.896551724137931,4.252873563218391
"Mangat Ram Massar Dal Split, 1kg",https://m.media-amazon.com/images/I/911U5E-atgL._AC_UL320_.jpg,4.2,104,127.0,141.0,kg,1.4597701149425288,1.6206896551724137
"Tang Mango (Imported) Drink Powder (Resealable Pouch) , 500 Gram",https://m.media-amazon.com/images/I/51BK3aO-2RL._AC_UL320_.jpg,2.9,7,280.0,399.0,,3.218390804597701,4.586206896551724
Ketofy - Keto Nachos (250g) | Crispy and Crunchy Diet Snacks | Ultra Low-Carb and Gluten-Free | Mildly Spicy Protein Snack...,https://m.media-amazon.com/images/I/71-qsr-dJuL._AC_UL320_.jpg,3.8,984,348.0,399.0,g,4.0,4.586206896551724
"BAKE KING Cake Gel 300gm, Cake Sponge Improver, Useful When Making Eggless Cakes, Emulsifier and Stabilizer Mix",https://m.media-amazon.com/images/I/61LQGOBUefL._AC_UL320_.jpg,3.7,105,235.0,300.0,gm,2.7011494252873565,3.4482758620689653
"Ikkiyam Wood Pressed (Cold Press) Curry Leaf Coconut Oil, 100 ml",https://m.media-amazon.com/images/I/71Fgjm-7maL._AC_UL320_.jpg,4.4,66,147.0,175.0,,1.6896551724137931,2.0114942528735633
Dry Fruit Wala Sabudana Papad Plain 250gms (Gluten-Free & Upwas-Friendly Tapioca Papads),https://m.media-amazon.com/images/I/71glZRWplIL._AC_UL320_.jpg,3.6,8,64.0,74.0,,0.735632183908046,0.8505747126436781
Omas Fresh Jain Indian Magic Masala 68gms No Onion No Garlic Masala | Noodles Masala Jain,https://m.media-amazon.com/images/I/71MlH7lMaNL._AC_UL320_.jpg,4.2,138,125.0,165.0,,1.4367816091954022,1.896551724137931
The Whole Truth - Breakfast Muesli | Quinoa Choco Crunch Muesli | 320grams | Vegan | Dairy-free | No Artificial Sweeteners...,https://m.media-amazon.com/images/I/6198wtFEu6L._AC_UL320_.jpg,4.5,145,315.0,350.0,,3.6206896551724137,4.022988505747127
"Yogabar Wholegrain Breakfast Muesli - Dark Chocolate + Cranberry, 400g (Pack of 2)",https://m.media-amazon.com/images/I/51cezAAIW1L._AC_UL320_.jpg,4.4,260,449.0,650.0,g,5.160919540229885,7.471264367816092
"CCDS Vital Wheat Gluten - The Secret Ingredient of Professional Bakers, 125 GMS",https://m.media-amazon.com/images/I/71pDi08U4hL._AC_UL320_.jpg,4.2,188,189.0,225.0,,2.1724137931034484,2.586206896551724
"MuscleBlaze Whey Gold, 100% Whey Protein Isolate, Labdoor USA Certified, 25 g Pure Isolate Whey Per Scoop (Rich Milk Choco...",https://m.media-amazon.com/images/I/71+g96yFv1S._AC_UL320_.jpg,4.1,"5,437",6499.0,8669.0,,74.70114942528735,99.64367816091954
"Nutella Hazelnut Spread - with Cocoa, 750g Jar",https://m.media-amazon.com/images/I/814nTlZ2UNL._AC_UL320_.jpg,4.5,239,765.0,769.0,g,8.793103448275861,8.839080459770114
Amazon Brand - Vedaka Organic Black Chana 1kg,https://m.media-amazon.com/images/I/91fpT8xJGML._AC_UL320_.jpg,4.5,101,137.0,200.0,kg,1.5747126436781609,2.2988505747126435
"Taj Mahal Spicy Ginger Tea Bags, 25 Pieces",https://m.media-amazon.com/images/I/61EEk9udeHL._AC_UL320_.jpg,4.1,299,110.0,155.0,,1.264367816091954,1.7816091954022988
"DABUR Vedic Suraksha Green Tea | Builds Immunity |Contains Ayurvedic Herbs Like Tulsi , Daalchini , Shunthi , Black Pepper...",https://m.media-amazon.com/images/I/81FioZp2-NL._AC_UL320_.jpg,4.4,242,350.0,380.0,,4.022988505747127,4.367816091954023
"Keya Onion Powder 50 Gm, Pack of 2",https://m.media-amazon.com/images/I/61QcipAytpL._AC_UL320_.jpg,4.2,502,175.0,198.0,,2.0114942528735633,2.2758620689655173
